show_id,type,title,director,country,date_added,release_year,rating,duration
s4729,Movie,Title_4729,,UK,2019-08-20,2007,TV-MA,90 min
s4730,Movie,Title_4730,Christopher Nolan,India,2021-05-10,1999,PG,
s4731,TV Show,Title_4731,Raj Kumar,,,2011,TV-MA,90 min
s4732,Movie,Title_4732,Anurag Kashyap,United States,2021-05-10,2005,,90 min
s4733,Movie,Title_4733,,Canada,2020-01-01,2008,,1 Season
s4734,TV Show,Title_4734,Christopher Nolan,India,2019-08-20,2003,R,2 Seasons
s4735,TV Show,Title_4735,,United States,,2015,R,90 min
s4736,TV Show,Title_4736,,UK,2021-05-10,2006,,
s4737,TV Show,Title_4737,Raj Kumar,United States,,1995,TV-14,
s4738,TV Show,Title_4738,,United States,2020-01-01,2003,TV-14,
s4739,TV Show,Title_4739,,India,,2012,PG,
s4740,Movie,Title_4740,,India,2021-05-10,2011,TV-14,2 Seasons
s4741,TV Show,Title_4741,Christopher Nolan,India,2019-08-20,2020,PG,1 Season
s4742,Movie,Title_4742,,,,2019,R,2 Seasons
s4743,Movie,Title_4743,,India,2021-05-10,2010,,90 min
s4744,TV Show,Title_4744,Anurag Kashyap,,,2016,PG,2 Seasons
s4745,TV Show,Title_4745,,,2019-08-20,2007,TV-MA,1 Season
s4746,Movie,Title_4746,Christopher Nolan,UK,2020-01-01,2013,R,2 Seasons
s4747,Movie,Title_4747,Anurag Kashyap,India,,2002,TV-MA,2 Seasons
s4748,Movie,Title_4748,,Canada,2021-05-10,2007,TV-14,2 Seasons
s4749,TV Show,Title_4749,,UK,2021-05-10,2011,TV-MA,2 Seasons
s4750,Movie,Title_4750,Anurag Kashyap,,,1999,TV-14,
s4751,TV Show,Title_4751,Christopher Nolan,India,2019-08-20,2014,TV-MA,2 Seasons
s4752,TV Show,Title_4752,Christopher Nolan,UK,2020-01-01,2019,TV-MA,90 min
s4753,Movie,Title_4753,Raj Kumar,United States,,2022,TV-14,90 min
s4754,Movie,Title_4754,,Canada,2020-01-01,1996,PG,90 min
s4755,TV Show,Title_4755,Raj Kumar,Canada,,2008,PG,1 Season
s4756,Movie,Title_4756,,India,2020-01-01,2019,PG,90 min
s4757,Movie,Title_4757,Christopher Nolan,United States,2019-08-20,1995,,2 Seasons
s4758,TV Show,Title_4758,,Canada,,2005,PG,
s4759,Movie,Title_4759,Raj Kumar,Canada,,2003,R,90 min
s4760,TV Show,Title_4760,Anurag Kashyap,India,2019-08-20,2001,TV-MA,90 min
s4761,TV Show,Title_4761,,India,2021-05-10,2005,PG,
s4762,TV Show,Title_4762,,United States,2019-08-20,2016,TV-MA,90 min
s4763,Movie,Title_4763,Raj Kumar,Canada,2019-08-20,2023,PG,90 min
s4764,TV Show,Title_4764,Anurag Kashyap,India,2021-05-10,2004,TV-14,1 Season
s4765,Movie,Title_4765,,,2021-05-10,2009,PG,2 Seasons
s4766,Movie,Title_4766,,Canada,2020-01-01,2000,TV-14,90 min
s4767,Movie,Title_4767,Raj Kumar,Canada,,1998,TV-14,1 Season
s4768,Movie,Title_4768,Raj Kumar,India,2021-05-10,2005,PG,90 min
s4769,TV Show,Title_4769,,United States,2019-08-20,2021,TV-MA,90 min
s4770,Movie,Title_4770,,,2021-05-10,2006,,
s4771,Movie,Title_4771,,India,2021-05-10,2011,TV-14,90 min
s4772,Movie,Title_4772,Raj Kumar,Canada,2020-01-01,1998,,90 min
s4773,Movie,Title_4773,,United States,2021-05-10,2021,TV-14,
s4774,Movie,Title_4774,Christopher Nolan,,2020-01-01,2012,,
s4775,TV Show,Title_4775,,Canada,2021-05-10,2013,R,
s4776,Movie,Title_4776,Christopher Nolan,India,,2020,PG,2 Seasons
s4777,TV Show,Title_4777,Christopher Nolan,,2021-05-10,2012,TV-MA,
s4778,Movie,Title_4778,Anurag Kashyap,UK,,2005,TV-14,2 Seasons
s4779,TV Show,Title_4779,,India,2020-01-01,2021,TV-14,1 Season
s4780,Movie,Title_4780,Anurag Kashyap,United States,2021-05-10,2012,,1 Season
s4781,Movie,Title_4781,Anurag Kashyap,Canada,,2021,PG,2 Seasons
s4782,TV Show,Title_4782,Anurag Kashyap,United States,2020-01-01,2009,TV-MA,2 Seasons
s4783,Movie,Title_4783,,Canada,2019-08-20,2018,,2 Seasons
s4784,Movie,Title_4784,,UK,,1996,R,
s4785,TV Show,Title_4785,Anurag Kashyap,United States,2021-05-10,2009,PG,2 Seasons
s4786,Movie,Title_4786,,India,2019-08-20,2007,TV-MA,
s4787,Movie,Title_4787,Christopher Nolan,Canada,2020-01-01,2020,R,1 Season
s4788,Movie,Title_4788,,,2019-08-20,1997,TV-MA,2 Seasons
s4789,Movie,Title_4789,,United States,2020-01-01,2010,TV-MA,
s4790,Movie,Title_4790,Anurag Kashyap,,2021-05-10,2023,R,
s4791,TV Show,Title_4791,Raj Kumar,India,,2003,R,1 Season
s4792,TV Show,Title_4792,Christopher Nolan,UK,2019-08-20,1999,,90 min
s4793,Movie,Title_4793,Anurag Kashyap,Canada,,2014,,2 Seasons
s4794,TV Show,Title_4794,Christopher Nolan,India,2019-08-20,2016,TV-14,1 Season
s4795,Movie,Title_4795,Raj Kumar,UK,2020-01-01,2020,,90 min
s4796,TV Show,Title_4796,,,,2021,PG,90 min
s4797,TV Show,Title_4797,Raj Kumar,,2021-05-10,2008,R,90 min
s4798,Movie,Title_4798,,UK,,2023,,1 Season
s4799,Movie,Title_4799,Raj Kumar,United States,2020-01-01,2022,TV-14,2 Seasons
s4800,TV Show,Title_4800,Christopher Nolan,United States,2019-08-20,2006,TV-14,90 min
s4801,TV Show,Title_4801,,Canada,2020-01-01,2010,R,
s4802,TV Show,Title_4802,Christopher Nolan,Canada,2019-08-20,2003,R,2 Seasons
s4803,TV Show,Title_4803,,United States,,2007,,1 Season
s4804,TV Show,Title_4804,Anurag Kashyap,Canada,2019-08-20,2013,,2 Seasons
s4805,TV Show,Title_4805,,India,2021-05-10,2019,TV-MA,90 min
s4806,Movie,Title_4806,,Canada,2021-05-10,2013,,90 min
s4807,TV Show,Title_4807,Raj Kumar,India,2019-08-20,2023,TV-MA,2 Seasons
s4808,Movie,Title_4808,,,2021-05-10,2012,TV-MA,1 Season
s4809,TV Show,Title_4809,,UK,2021-05-10,2020,TV-MA,
s4810,Movie,Title_4810,,United States,2021-05-10,2014,PG,1 Season
s4811,Movie,Title_4811,,Canada,2020-01-01,2019,TV-14,2 Seasons
s4812,TV Show,Title_4812,,India,,2006,PG,
s4813,Movie,Title_4813,Anurag Kashyap,United States,2019-08-20,2022,PG,
s4814,Movie,Title_4814,Raj Kumar,India,2021-05-10,2008,TV-MA,
s4815,Movie,Title_4815,,,2019-08-20,2015,,90 min
s4816,TV Show,Title_4816,,United States,,2017,R,
s4817,Movie,Title_4817,,UK,2019-08-20,1999,TV-MA,
s4818,Movie,Title_4818,Christopher Nolan,UK,2019-08-20,2001,PG,
s4819,Movie,Title_4819,,Canada,2019-08-20,2006,PG,
s4820,TV Show,Title_4820,Christopher Nolan,UK,2020-01-01,1995,TV-14,2 Seasons
s4821,Movie,Title_4821,,United States,2021-05-10,1997,TV-MA,90 min
s4822,TV Show,Title_4822,Christopher Nolan,United States,2020-01-01,2004,TV-MA,90 min
s4823,TV Show,Title_4823,Anurag Kashyap,Canada,2021-05-10,2013,TV-14,90 min
s4824,TV Show,Title_4824,,UK,,2018,,2 Seasons
s4825,TV Show,Title_4825,Raj Kumar,United States,,2019,TV-14,1 Season
s4826,Movie,Title_4826,Raj Kumar,,,2021,R,90 min
s4827,TV Show,Title_4827,,India,,2014,R,90 min
s4828,Movie,Title_4828,,,,1995,R,2 Seasons
s4829,TV Show,Title_4829,,Canada,,2020,PG,90 min
s4830,Movie,Title_4830,,India,2020-01-01,1998,TV-MA,
s4831,TV Show,Title_4831,,United States,2021-05-10,2018,TV-14,
s4832,Movie,Title_4832,,Canada,2020-01-01,1995,PG,
s4833,TV Show,Title_4833,,,,2005,TV-MA,
s4834,Movie,Title_4834,Anurag Kashyap,India,2020-01-01,2007,,2 Seasons
s4835,Movie,Title_4835,,India,,2017,,90 min
s4836,TV Show,Title_4836,,,,2004,TV-MA,90 min
s4837,Movie,Title_4837,,UK,2019-08-20,1998,R,2 Seasons
s4838,Movie,Title_4838,Christopher Nolan,India,2020-01-01,2019,PG,90 min
s4839,Movie,Title_4839,,India,2020-01-01,2023,PG,2 Seasons
s4840,TV Show,Title_4840,Raj Kumar,India,,1996,R,90 min
s4841,Movie,Title_4841,,United States,,2012,TV-MA,1 Season
s4842,Movie,Title_4842,Christopher Nolan,,2020-01-01,2001,TV-MA,90 min
s4843,Movie,Title_4843,Raj Kumar,United States,,2014,TV-14,2 Seasons
s4844,Movie,Title_4844,Raj Kumar,United States,2019-08-20,2000,,90 min
s4845,TV Show,Title_4845,,UK,2020-01-01,2006,R,
s4846,TV Show,Title_4846,Raj Kumar,UK,,2010,,1 Season
s4847,Movie,Title_4847,Christopher Nolan,,,2019,PG,1 Season
s4848,TV Show,Title_4848,Christopher Nolan,United States,2021-05-10,2010,,
s4849,TV Show,Title_4849,,United States,,2011,PG,90 min
s4850,Movie,Title_4850,Christopher Nolan,Canada,,1998,,2 Seasons
s4851,Movie,Title_4851,,UK,2021-05-10,2023,TV-14,1 Season
s4852,Movie,Title_4852,Anurag Kashyap,,,2005,PG,1 Season
s4853,Movie,Title_4853,,United States,2020-01-01,2006,PG,1 Season
s4854,TV Show,Title_4854,,India,2021-05-10,2019,TV-14,90 min
s4855,Movie,Title_4855,Christopher Nolan,,2020-01-01,2015,,2 Seasons
s4856,Movie,Title_4856,Christopher Nolan,,2019-08-20,2017,,2 Seasons
s4857,TV Show,Title_4857,,India,,2017,TV-MA,90 min
s4858,TV Show,Title_4858,,India,,2023,,1 Season
s4859,Movie,Title_4859,,UK,2021-05-10,1996,R,90 min
s4860,Movie,Title_4860,,India,2019-08-20,2005,,90 min
s4861,Movie,Title_4861,,India,,2012,TV-14,2 Seasons
s4862,TV Show,Title_4862,,UK,2021-05-10,2021,,1 Season
s4863,TV Show,Title_4863,,United States,,2013,,1 Season
s4864,Movie,Title_4864,,,,1996,TV-14,
s4865,Movie,Title_4865,,Canada,2021-05-10,2016,,
s4866,TV Show,Title_4866,Anurag Kashyap,India,2020-01-01,2016,,2 Seasons
s4867,Movie,Title_4867,Anurag Kashyap,United States,2019-08-20,2016,R,
s4868,TV Show,Title_4868,Anurag Kashyap,India,,2011,R,
s4869,TV Show,Title_4869,Raj Kumar,,2020-01-01,2016,TV-MA,90 min
s4870,TV Show,Title_4870,,Canada,2019-08-20,1996,PG,1 Season
s4871,TV Show,Title_4871,Anurag Kashyap,United States,2021-05-10,2007,TV-MA,90 min
s4872,TV Show,Title_4872,Anurag Kashyap,Canada,2020-01-01,2003,,
s4873,TV Show,Title_4873,Raj Kumar,UK,2020-01-01,2015,TV-MA,2 Seasons
s4874,TV Show,Title_4874,Raj Kumar,India,,2001,TV-14,1 Season
s4875,Movie,Title_4875,,India,2021-05-10,1996,,
s4876,Movie,Title_4876,,India,2021-05-10,2011,TV-14,1 Season
s4877,TV Show,Title_4877,Anurag Kashyap,Canada,2021-05-10,2015,R,2 Seasons
s4878,TV Show,Title_4878,Anurag Kashyap,India,2021-05-10,2010,,90 min
s4879,Movie,Title_4879,,India,2021-05-10,2005,R,90 min
s4880,Movie,Title_4880,,UK,2020-01-01,2018,TV-14,90 min
s4881,TV Show,Title_4881,Raj Kumar,Canada,2021-05-10,2023,TV-MA,1 Season
s4882,TV Show,Title_4882,,India,2021-05-10,2019,PG,2 Seasons
s4883,TV Show,Title_4883,Anurag Kashyap,India,,2013,TV-MA,
s4884,TV Show,Title_4884,,Canada,2021-05-10,1996,R,
s4885,Movie,Title_4885,Christopher Nolan,,2021-05-10,2000,TV-MA,1 Season
s4886,Movie,Title_4886,Anurag Kashyap,United States,2020-01-01,2012,PG,1 Season
s4887,TV Show,Title_4887,,United States,2021-05-10,1995,TV-14,90 min
s4888,Movie,Title_4888,,India,2020-01-01,1997,TV-MA,90 min
s4889,Movie,Title_4889,,India,2019-08-20,2007,TV-MA,
s4890,TV Show,Title_4890,Anurag Kashyap,UK,,2001,TV-MA,2 Seasons
s4891,TV Show,Title_4891,,,,2001,TV-MA,2 Seasons
s4892,TV Show,Title_4892,Raj Kumar,,2021-05-10,2022,,2 Seasons
s4893,Movie,Title_4893,Anurag Kashyap,UK,2021-05-10,2011,TV-MA,90 min
s4894,TV Show,Title_4894,Christopher Nolan,,2019-08-20,2001,R,2 Seasons
s4895,Movie,Title_4895,,,2021-05-10,2013,,2 Seasons
s4896,TV Show,Title_4896,,,2019-08-20,2017,,1 Season
s4897,Movie,Title_4897,,United States,2020-01-01,2021,TV-MA,1 Season
s4898,TV Show,Title_4898,,Canada,2021-05-10,2006,,
s4899,TV Show,Title_4899,Anurag Kashyap,UK,2019-08-20,2013,,
s4900,Movie,Title_4900,,Canada,2020-01-01,2019,R,
s4901,TV Show,Title_4901,,UK,,1996,TV-14,1 Season
s4902,Movie,Title_4902,Raj Kumar,,2021-05-10,2017,PG,
s4903,TV Show,Title_4903,,United States,2020-01-01,2020,R,1 Season
s4904,Movie,Title_4904,Christopher Nolan,,2020-01-01,2013,TV-MA,90 min
s4905,TV Show,Title_4905,Anurag Kashyap,UK,2021-05-10,2005,TV-14,2 Seasons
s4906,TV Show,Title_4906,,India,2020-01-01,2016,,
s4907,TV Show,Title_4907,Raj Kumar,India,2021-05-10,2009,TV-14,90 min
s4908,Movie,Title_4908,,,,2013,TV-MA,90 min
s4909,TV Show,Title_4909,,UK,,2015,TV-14,1 Season
s4910,TV Show,Title_4910,,United States,2019-08-20,2023,PG,2 Seasons
s4911,Movie,Title_4911,,UK,2019-08-20,1999,R,1 Season
s4912,TV Show,Title_4912,Anurag Kashyap,,,1998,PG,2 Seasons
s4913,Movie,Title_4913,Raj Kumar,India,,2016,,2 Seasons
s4914,Movie,Title_4914,,India,2019-08-20,2004,PG,
s4915,TV Show,Title_4915,Christopher Nolan,,2021-05-10,2017,TV-MA,1 Season
s4916,TV Show,Title_4916,Anurag Kashyap,United States,2020-01-01,2003,TV-MA,2 Seasons
s4917,Movie,Title_4917,,,,1996,PG,
s4918,Movie,Title_4918,,UK,2021-05-10,2011,,90 min
s4919,Movie,Title_4919,Anurag Kashyap,Canada,,1997,TV-MA,2 Seasons
s4920,TV Show,Title_4920,Anurag Kashyap,UK,2019-08-20,2014,PG,90 min
s4921,TV Show,Title_4921,,India,2021-05-10,1996,R,2 Seasons
s4922,TV Show,Title_4922,Raj Kumar,United States,2021-05-10,1998,TV-MA,1 Season
s4923,Movie,Title_4923,Raj Kumar,Canada,,1996,TV-MA,
s4924,Movie,Title_4924,Raj Kumar,,2019-08-20,2003,TV-14,
s4925,Movie,Title_4925,Christopher Nolan,United States,2019-08-20,1999,R,90 min
s4926,Movie,Title_4926,Christopher Nolan,UK,2021-05-10,1998,PG,2 Seasons
s4927,TV Show,Title_4927,,UK,2020-01-01,1999,TV-14,90 min
s4928,Movie,Title_4928,,United States,,2015,PG,
s4929,Movie,Title_4929,,United States,,2018,R,2 Seasons
s4930,TV Show,Title_4930,,India,,2009,PG,
s4931,TV Show,Title_4931,,Canada,2019-08-20,2016,TV-MA,
s4932,TV Show,Title_4932,Raj Kumar,United States,2019-08-20,1995,PG,2 Seasons
s4933,TV Show,Title_4933,,Canada,2021-05-10,2008,,
s4934,Movie,Title_4934,Raj Kumar,United States,,2020,PG,2 Seasons
s4935,Movie,Title_4935,Christopher Nolan,India,,1999,PG,2 Seasons
s4936,Movie,Title_4936,Raj Kumar,India,2021-05-10,2019,TV-MA,2 Seasons
s4937,TV Show,Title_4937,Christopher Nolan,,2020-01-01,2019,R,1 Season
s4938,TV Show,Title_4938,Anurag Kashyap,Canada,2021-05-10,2011,PG,90 min
s4939,Movie,Title_4939,Anurag Kashyap,,2020-01-01,2007,PG,2 Seasons
s4940,Movie,Title_4940,,,2019-08-20,1996,PG,90 min
s4941,Movie,Title_4941,,United States,,2011,TV-MA,90 min
s4942,Movie,Title_4942,Christopher Nolan,India,2020-01-01,1999,TV-14,90 min
s4943,Movie,Title_4943,Raj Kumar,UK,2019-08-20,2014,R,1 Season
s4944,Movie,Title_4944,,Canada,,2023,,2 Seasons
s4945,Movie,Title_4945,Christopher Nolan,Canada,2021-05-10,2000,TV-14,
s4946,TV Show,Title_4946,,India,2020-01-01,2019,TV-14,
s4947,TV Show,Title_4947,,India,2021-05-10,2014,PG,2 Seasons
s4948,Movie,Title_4948,Christopher Nolan,,2021-05-10,1996,TV-14,
s4949,TV Show,Title_4949,Christopher Nolan,Canada,2021-05-10,2000,TV-MA,90 min
s4950,TV Show,Title_4950,Raj Kumar,UK,2020-01-01,2005,R,90 min
s4951,TV Show,Title_4951,Christopher Nolan,,2019-08-20,2008,TV-MA,90 min
s4952,TV Show,Title_4952,,UK,2020-01-01,2006,TV-14,90 min
s4953,Movie,Title_4953,Anurag Kashyap,Canada,2019-08-20,1996,R,2 Seasons
s4954,Movie,Title_4954,Christopher Nolan,UK,,2021,PG,
s4955,Movie,Title_4955,Anurag Kashyap,Canada,2021-05-10,2017,R,2 Seasons
s4956,Movie,Title_4956,,,,1997,TV-14,90 min
s4957,TV Show,Title_4957,Anurag Kashyap,Canada,,2003,,2 Seasons
s4958,Movie,Title_4958,Raj Kumar,India,2019-08-20,2016,PG,2 Seasons
s4959,Movie,Title_4959,,United States,2019-08-20,2003,,2 Seasons
s4960,Movie,Title_4960,Raj Kumar,United States,2020-01-01,2014,TV-MA,
s4961,TV Show,Title_4961,,UK,2019-08-20,2016,TV-14,1 Season
s4962,TV Show,Title_4962,,UK,,2000,,
s4963,TV Show,Title_4963,Raj Kumar,,,2018,TV-14,1 Season
s4964,TV Show,Title_4964,,India,2019-08-20,2002,TV-MA,90 min
s4965,Movie,Title_4965,Christopher Nolan,United States,2020-01-01,2001,R,
s4966,Movie,Title_4966,,India,2021-05-10,2000,TV-MA,
s4967,TV Show,Title_4967,Christopher Nolan,India,2020-01-01,2010,PG,2 Seasons
s4968,Movie,Title_4968,Christopher Nolan,United States,2021-05-10,2008,R,
s4969,Movie,Title_4969,Anurag Kashyap,UK,,2007,TV-14,90 min
s4970,TV Show,Title_4970,Anurag Kashyap,Canada,,2011,TV-14,2 Seasons
s4971,Movie,Title_4971,Raj Kumar,United States,2020-01-01,2013,PG,2 Seasons
s4972,TV Show,Title_4972,Raj Kumar,United States,2020-01-01,2003,TV-MA,
s4973,TV Show,Title_4973,,India,,2022,PG,1 Season
s4974,TV Show,Title_4974,Anurag Kashyap,UK,2019-08-20,2003,PG,
s4975,TV Show,Title_4975,,United States,2021-05-10,2011,TV-MA,1 Season
s4976,TV Show,Title_4976,,United States,,2008,R,
s4977,TV Show,Title_4977,Raj Kumar,UK,2021-05-10,2011,,1 Season
s4978,Movie,Title_4978,Anurag Kashyap,UK,2021-05-10,2009,TV-14,90 min
s4979,TV Show,Title_4979,Christopher Nolan,,2019-08-20,2008,TV-14,2 Seasons
s4980,TV Show,Title_4980,,UK,,2005,TV-14,2 Seasons
s4981,Movie,Title_4981,,UK,2021-05-10,2002,R,1 Season
s4982,TV Show,Title_4982,,,,2006,,1 Season
s4983,TV Show,Title_4983,Anurag Kashyap,,2020-01-01,2013,R,2 Seasons
s4984,Movie,Title_4984,,United States,2019-08-20,2009,PG,2 Seasons
s4985,Movie,Title_4985,Anurag Kashyap,India,2021-05-10,2014,PG,90 min
s4986,Movie,Title_4986,Anurag Kashyap,Canada,,2002,TV-14,90 min
s4987,TV Show,Title_4987,Raj Kumar,India,2021-05-10,2020,R,2 Seasons
s4988,TV Show,Title_4988,Anurag Kashyap,,2019-08-20,2009,R,90 min
s4989,Movie,Title_4989,,United States,2019-08-20,1998,PG,1 Season
s4990,Movie,Title_4990,Anurag Kashyap,UK,2019-08-20,2009,,1 Season
s4991,Movie,Title_4991,Christopher Nolan,,2019-08-20,1999,R,2 Seasons
s4992,TV Show,Title_4992,,,,2016,TV-14,
s4993,TV Show,Title_4993,Christopher Nolan,Canada,,2018,TV-14,1 Season
s4994,Movie,Title_4994,Raj Kumar,United States,2020-01-01,2023,TV-14,90 min
s4995,TV Show,Title_4995,Raj Kumar,India,2021-05-10,2022,PG,1 Season
s4996,Movie,Title_4996,Anurag Kashyap,UK,2019-08-20,2002,R,90 min
s4997,Movie,Title_4997,Anurag Kashyap,India,2020-01-01,2012,,2 Seasons
s4998,TV Show,Title_4998,Anurag Kashyap,UK,,2019,R,90 min
s4999,TV Show,Title_4999,Anurag Kashyap,India,2019-08-20,2000,TV-14,90 min
s5000,Movie,Title_5000,Anurag Kashyap,India,2020-01-01,2013,PG,2 Seasons
s5001,Movie,Title_5001,Christopher Nolan,UK,2020-01-01,1997,TV-MA,2 Seasons
s5002,Movie,Title_5002,Christopher Nolan,India,2021-05-10,2018,PG,1 Season
s5003,TV Show,Title_5003,,UK,2019-08-20,2014,,
s5004,Movie,Title_5004,Raj Kumar,,2019-08-20,2001,TV-MA,1 Season
s5005,TV Show,Title_5005,,United States,2020-01-01,2023,,1 Season
s5006,Movie,Title_5006,Christopher Nolan,United States,2021-05-10,2000,R,1 Season
s5007,Movie,Title_5007,,United States,2020-01-01,2013,PG,1 Season
s5008,TV Show,Title_5008,,Canada,2019-08-20,2009,,1 Season
s5009,TV Show,Title_5009,Raj Kumar,United States,2020-01-01,2016,R,
s5010,TV Show,Title_5010,,,2020-01-01,2012,PG,90 min
s5011,TV Show,Title_5011,,India,,2007,TV-MA,
s5012,Movie,Title_5012,Christopher Nolan,,2021-05-10,2001,TV-14,1 Season
s5013,TV Show,Title_5013,,,2019-08-20,2019,,2 Seasons
s5014,Movie,Title_5014,,UK,,2005,PG,90 min
s5015,Movie,Title_5015,Christopher Nolan,Canada,2021-05-10,2005,PG,1 Season
s5016,Movie,Title_5016,Anurag Kashyap,,,2007,TV-MA,2 Seasons
s5017,TV Show,Title_5017,,,2020-01-01,2021,TV-14,2 Seasons
s5018,Movie,Title_5018,Christopher Nolan,UK,2019-08-20,2001,TV-14,
s5019,TV Show,Title_5019,Anurag Kashyap,Canada,2019-08-20,2009,,1 Season
s5020,Movie,Title_5020,Raj Kumar,Canada,2019-08-20,2011,R,1 Season
s5021,TV Show,Title_5021,Christopher Nolan,,,2013,TV-MA,
s5022,TV Show,Title_5022,Christopher Nolan,India,2020-01-01,2015,,2 Seasons
s5023,TV Show,Title_5023,Christopher Nolan,Canada,2019-08-20,2017,PG,1 Season
s5024,TV Show,Title_5024,Anurag Kashyap,United States,2019-08-20,2001,TV-14,
s5025,TV Show,Title_5025,,United States,2021-05-10,1998,PG,90 min
s5026,TV Show,Title_5026,Raj Kumar,India,,1996,TV-14,
s5027,TV Show,Title_5027,Raj Kumar,Canada,2020-01-01,2014,TV-MA,1 Season
s5028,TV Show,Title_5028,Raj Kumar,United States,,2003,TV-14,90 min
s5029,Movie,Title_5029,Anurag Kashyap,United States,2020-01-01,1996,R,90 min
s5030,TV Show,Title_5030,Christopher Nolan,India,2020-01-01,2022,R,90 min
s5031,Movie,Title_5031,,India,,2013,R,
s5032,TV Show,Title_5032,Raj Kumar,United States,2021-05-10,2022,TV-14,
s5033,Movie,Title_5033,,,2020-01-01,2023,PG,
s5034,TV Show,Title_5034,Raj Kumar,United States,2021-05-10,2010,TV-MA,
s5035,Movie,Title_5035,,,2019-08-20,2019,TV-MA,
s5036,Movie,Title_5036,,,,1996,PG,
s5037,Movie,Title_5037,,Canada,2019-08-20,2000,,1 Season
s5038,TV Show,Title_5038,,Canada,2020-01-01,2010,PG,1 Season
s5039,Movie,Title_5039,Christopher Nolan,India,,2022,TV-14,1 Season
s5040,Movie,Title_5040,,,,2014,R,
s5041,TV Show,Title_5041,,United States,2019-08-20,2013,,1 Season
s5042,TV Show,Title_5042,Christopher Nolan,Canada,,2020,PG,
s5043,TV Show,Title_5043,Raj Kumar,India,2020-01-01,2001,TV-MA,90 min
s5044,TV Show,Title_5044,Raj Kumar,United States,2019-08-20,1997,TV-MA,2 Seasons
s5045,Movie,Title_5045,,Canada,2019-08-20,2020,,1 Season
s5046,Movie,Title_5046,Raj Kumar,India,2021-05-10,2009,PG,2 Seasons
s5047,Movie,Title_5047,Anurag Kashyap,,2020-01-01,2008,PG,1 Season
s5048,TV Show,Title_5048,Anurag Kashyap,UK,2020-01-01,2018,R,90 min
s5049,Movie,Title_5049,Raj Kumar,India,2021-05-10,2017,R,
s5050,Movie,Title_5050,,India,2021-05-10,2007,R,
s5051,TV Show,Title_5051,Christopher Nolan,UK,2020-01-01,2014,R,90 min
s5052,Movie,Title_5052,,India,2020-01-01,2003,TV-MA,2 Seasons
s5053,TV Show,Title_5053,,,2019-08-20,2010,TV-MA,1 Season
s5054,Movie,Title_5054,Christopher Nolan,UK,2020-01-01,2014,PG,1 Season
s5055,TV Show,Title_5055,Raj Kumar,,2021-05-10,2010,,90 min
s5056,TV Show,Title_5056,Raj Kumar,Canada,,2004,R,2 Seasons
s5057,Movie,Title_5057,Anurag Kashyap,,,2018,TV-MA,2 Seasons
s5058,TV Show,Title_5058,Christopher Nolan,,2021-05-10,1995,TV-MA,
s5059,TV Show,Title_5059,,,2021-05-10,2010,TV-14,1 Season
s5060,TV Show,Title_5060,,India,2021-05-10,1995,PG,1 Season
s5061,TV Show,Title_5061,Raj Kumar,United States,2020-01-01,1999,,2 Seasons
s5062,TV Show,Title_5062,,,2021-05-10,2011,R,1 Season
s5063,TV Show,Title_5063,Christopher Nolan,,2021-05-10,2018,,1 Season
s5064,TV Show,Title_5064,,,2020-01-01,2005,PG,1 Season
s5065,Movie,Title_5065,,India,,2017,TV-MA,1 Season
s5066,Movie,Title_5066,,UK,2019-08-20,1999,TV-MA,90 min
s5067,TV Show,Title_5067,Anurag Kashyap,,2020-01-01,2016,TV-MA,90 min
s5068,Movie,Title_5068,Christopher Nolan,India,,2001,PG,
s5069,TV Show,Title_5069,Anurag Kashyap,,,2019,TV-14,2 Seasons
s5070,TV Show,Title_5070,Raj Kumar,,2019-08-20,2004,PG,1 Season
s5071,TV Show,Title_5071,,UK,2021-05-10,2008,TV-MA,90 min
s5072,Movie,Title_5072,,Canada,2019-08-20,2004,TV-14,90 min
s5073,Movie,Title_5073,Raj Kumar,Canada,2021-05-10,2000,R,90 min
s5074,Movie,Title_5074,Christopher Nolan,,,2014,,2 Seasons
s5075,TV Show,Title_5075,Raj Kumar,United States,2021-05-10,1996,,
s5076,Movie,Title_5076,Anurag Kashyap,Canada,2021-05-10,2012,PG,1 Season
s5077,Movie,Title_5077,Raj Kumar,UK,2021-05-10,2016,R,
s5078,Movie,Title_5078,Anurag Kashyap,Canada,2019-08-20,2021,PG,90 min
s5079,Movie,Title_5079,Anurag Kashyap,United States,2021-05-10,2006,TV-14,90 min
s5080,Movie,Title_5080,,,,2000,PG,2 Seasons
s5081,Movie,Title_5081,Christopher Nolan,Canada,,2011,PG,1 Season
s5082,TV Show,Title_5082,Christopher Nolan,,2019-08-20,2002,PG,2 Seasons
s5083,Movie,Title_5083,,India,2021-05-10,2011,TV-MA,1 Season
s5084,TV Show,Title_5084,Anurag Kashyap,Canada,2021-05-10,2019,,1 Season
s5085,Movie,Title_5085,,India,2021-05-10,2012,PG,
s5086,TV Show,Title_5086,Anurag Kashyap,India,2021-05-10,2005,,1 Season
s5087,TV Show,Title_5087,Christopher Nolan,Canada,2019-08-20,2017,TV-MA,1 Season
s5088,Movie,Title_5088,,Canada,2020-01-01,2013,,2 Seasons
s5089,Movie,Title_5089,,United States,2020-01-01,1996,PG,
s5090,TV Show,Title_5090,,,2021-05-10,2019,,1 Season
s5091,TV Show,Title_5091,,Canada,2021-05-10,2015,TV-MA,1 Season
